token,token_profile,network_window,period_set_id,period_id,period_label,period_sort_order,period_start_date,period_end_date,pair_id,focus_a_norm,focus_a_label,focus_b_norm,focus_b_label,candidate_scope,neighbor_scope,topn,pair_count_mode,comparison_type,comparison_id,robust_topn,robust_min_metrics,robust_score,robust_class,included_metrics,log_odds_z,log_likelihood,log_ratio,chi_square,tfidf,rank_positive,rank_log_likelihood,rank_log_ratio,rank_chi_square,rank_tfidf,count_period,count_ref,rate_period,rate_ref,edge_a,edge_b,shared_strength,period_keyness_log_odds_z,period_keyness_rank_positive,dominant_pos,dict_lv1,dict_lv2
成立,full,10,long_period_manual,long_period_manual_p001,long_period_manual_p001,1,1905-07-12,1913-02-22,立憲-憲法,lixian,立憲,xianfa,憲法,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,0.24196979185769782,0.06762640583939783,0.05354440417211407,0.06789395476470941,0.018826135105204873,24,69,24,69,22,85.0,173.0,0.018826135105204873,0.018193290566831423,88.0,85.0,0.002763645499654544,-2.2514458408137843,10438.0,VC,nan,nan
不能,full,10,long_period_manual,long_period_manual_p001,long_period_manual_p001,1,1905-07-12,1913-02-22,立憲-憲法,lixian,立憲,xianfa,憲法,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,0.24003194190832347,0.06637405486071302,0.049077134865932744,0.0666152358294774,0.021705426356589147,25,71,26,71,15,98.0,200.0,0.021705426356589147,0.02103270585760858,208.0,98.0,0.006532252999183468,-1.3503536664759916,9169.0,D,nan,nan
不可,full,10,long_period_manual,long_period_manual_p001,long_period_manual_p001,1,1905-07-12,1913-02-22,立憲-憲法,lixian,立憲,xianfa,憲法,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,0.2147225227037978,0.05337120239753146,0.05110081442652622,0.05357017192904412,0.016832779623477297,26,72,25,72,27,76.0,155.0,0.016832779623477297,0.01630034703964665,185.0,76.0,0.005809936561773758,10.370390754054736,189.0,D,nan,nan
議員,full,10,long_period_manual,long_period_manual_p001,long_period_manual_p001,1,1905-07-12,1913-02-22,立憲-憲法,lixian,立憲,xianfa,憲法,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,0.09038789899823504,0.009496210800439053,0.026478368953644648,0.00951227876042813,0.014617940199335547,27,73,27,73,35,66.0,137.0,0.014617940199335547,0.014407403512461878,71.0,66.0,0.00222975943722128,-16.38400784081924,12113.0,Na,nan,nan
內閣,full,10,long_period_manual,long_period_manual_p001,long_period_manual_p001,1,1905-07-12,1913-02-22,立憲-憲法,lixian,立憲,xianfa,憲法,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,0.0570476127876506,0.003774254911104502,0.016679290341614587,0.0037779175030111505,0.01749723145071982,28,75,28,75,24,79.0,165.0,0.01749723145071982,0.01735198233252708,151.0,79.0,0.004742164436907229,5.833735364690231,675.0,Na,nan,nan
資政院,full,10,long_period_manual,long_period_manual_p001,long_period_manual_p001,1,1905-07-12,1913-02-22,立憲-憲法,lixian,立憲,xianfa,憲法,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,0.03609312800536204,0.0015162892395897964,0.014248634731106916,0.0015173306684176237,0.014174972314507199,29,76,29,76,37,64.0,134.0,0.014174972314507199,0.014091912924597749,64.0,70.0,0.0020099239997487593,20.195784832687,29.0,Nc,nan,nan
舊,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,8.136789902399704,177.14119672662477,7.823211932569538,114.56236448314515,0.05239656865814207,4,7,1,11,3,181.0,0.0,0.023258802364430738,0.0,181.0,181.0,0.0024530066271836503,20.243201686866875,24.0,VH,nan,nan
省議會,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,7.495223832703353,150.5066867152218,7.590849222478162,97.26212269606737,0.044580505930131936,5,11,2,15,6,154.0,0.0,0.019789257260344386,0.0,157.0,154.0,0.0021277460799327794,19.217149016461164,26.0,Nc,nan,nan
國會,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,4,strong,log_odds_z;log_likelihood;chi_square;tfidf,10.733559796758593,137.26799056998766,1.0518446058596664,128.57472050091894,0.11629401182215368,1,12,42,10,1,905.0,272.0,0.11629401182215368,0.05602471678681771,2102.0,905.0,0.02848740293005543,54.3502740974383,1.0,Nc,nan,nan
議員,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,4,strong,log_odds_z;log_likelihood;chi_square;tfidf,9.723311918682205,125.84057621262468,1.4971967537598398,113.38047159088708,0.06476484194294525,2,13,33,12,2,504.0,111.0,0.06476484194294525,0.02286302780638517,796.0,504.0,0.010787808150487212,44.50288974655549,3.0,Na,nan,nan
省,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,8.193337825468182,103.88118310122105,2.2483030965123048,87.58011915065643,0.049502068828071115,3,16,29,16,4,247.0,32.0,0.031739912618864045,0.006591143151390319,930.0,247.0,0.012603846205971242,7.329594854208183,263.0,Nc,nan,nan
約法,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,6.20343919015234,103.33973038071393,7.054095814799625,66.69021669231265,0.03068528330255834,9,17,3,18,12,106.0,0.0,0.013621177075301978,0.0,438.0,106.0,0.005936004987328391,25.226505600443563,15.0,Na,nan,nan
開會,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,6.144023034299421,101.37950426466864,7.02674532665467,65.42146917693701,0.03010631569307611,10,18,4,19,13,104.0,0.0,0.013364173734258545,0.0,295.0,104.0,0.003997994226625287,24.583771384288813,16.0,Nv,nan,nan
解決,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,5.647163049704576,85.71221154655797,6.786991744656785,55.28604795441909,0.025474574817218244,13,19,5,21,15,88.0,0.0,0.011308147005911076,0.0,306.0,88.0,0.004147071977448602,19.299159451665734,25.0,Nv,nan,nan
憲法會議,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,5.416013836661603,78.8658717720152,6.668114348804865,50.859923794292854,0.02344818818403043,15,20,6,24,20,81.0,0.0,0.01040863531225906,0.0,259.0,81.0,0.00351010340574898,42.471250358270574,4.0,Na,organization,conference
制定,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,5.2795384150418405,74.95588732138421,6.595510599848025,48.33292506429176,0.022290252965065968,16,22,7,26,21,77.0,0.0,0.009894628630172193,0.0,1135.0,77.0,0.004440343694135286,17.219368364993873,35.0,VC,nan,nan
公布,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,5.210002152230245,73.00149719637689,6.5577909338988665,47.070029185693855,0.021711285355583733,17,23,8,29,22,75.0,0.0,0.00963762528912876,0.0,485.0,75.0,0.004325010091690214,9.9198538790746,131.0,VE,nan,nan
選舉,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,6.557277195152102,71.77433347911239,2.626312126121903,58.48325861737815,0.02865909247940959,6,24,26,20,14,143.0,14.0,0.0183757388846055,0.002883625128733265,559.0,143.0,0.007575860246384864,7.273932557689193,269.0,Na,nan,nan
職權,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,5.103975164643858,70.07066416162706,6.4992952845887215,45.17643918547225,0.020842833941360384,18,25,9,31,24,72.0,0.0,0.009252120277563608,0.0,141.0,72.0,0.0019109057150988656,8.457054190494032,193.0,Na,nan,nan
提出,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,4.95918334592201,66.16428991912773,6.417418277534314,42.65305863726805,0.019684898722395917,19,26,10,34,25,68.0,0.0,0.008738113595476741,0.0,291.0,68.0,0.003921342483132461,15.268493816960293,44.0,VC,nan,nan
議長,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,4.95918334592201,66.16428991912773,6.417418277534314,42.65305863726805,0.019684898722395917,20,27,11,35,26,68.0,0.0,0.008738113595476741,0.0,142.0,68.0,0.0019244582379009854,21.73760027464352,22.0,Na,nan,nan
進行,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,6.485105013844024,65.66943002383087,2.251853036888322,55.22245682703935,0.03126446452299228,7,28,28,22,10,156.0,20.0,0.020046260601387818,0.004119464469618949,210.0,156.0,0.002846029788445119,9.47642561061659,153.0,VC,nan,nan
省長,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,4.695362817611544,59.33198985666852,6.261900699913027,38.241005199821736,0.0176585120892081,21,30,12,39,28,61.0,0.0,0.007838601901824723,0.0,226.0,61.0,0.003062870153279033,22.45483764023404,20.0,Na,nan,nan
規定,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,4.617288219199255,57.38080444481147,6.214203957881731,36.981320497387486,0.01707954447972587,22,31,13,40,29,59.0,0.0,0.0075815985607812905,0.0,1032.0,59.0,0.003402341272129635,3.027641244122956,1269.0,VE,nan,nan
兩院,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,5.938515633105729,56.935365001446904,2.4214071315142967,47.14437171672078,0.02485124103109643,11,32,27,28,18,124.0,14.0,0.01593420714469288,0.002883625128733265,238.0,124.0,0.0032255004269044684,30.55534837618837,6.0,Na,organization,administrative_body
手續,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,4.457135390880614,53.47963296123302,6.113802060923893,34.463152508544205,0.015921609260761405,23,33,14,41,31,55.0,0.0,0.0070675918786944235,0.0,148.0,55.0,0.002005773374713703,14.402868281033266,51.0,Na,nan,nan
討論,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,5.7943128231958285,52.559074715105176,2.246535629166106,44.16938686553054,0.025051654265218177,12,34,30,32,16,125.0,16.0,0.0160627088152146,0.0032955715756951597,380.0,125.0,0.005149958664805453,17.89656438459941,30.0,VE,nan,nan
會議,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,4,strong,log_odds_z;log_likelihood;log_ratio;chi_square,4.4162102569567745,52.50458983107417,6.087570519350714,33.833860667097994,0.015632125456020288,24,35,15,42,33,54.0,0.0,0.006939090208172706,0.0,207.0,54.0,0.00280537222003876,1.0844491159380107,3279.0,Na,nan,nan
起草,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,4,strong,log_odds_z;log_likelihood;log_ratio;chi_square,4.374910564930249,51.52964655548114,6.060853180974934,33.204668840248324,0.01534264165127917,25,37,16,45,34,53.0,0.0,0.006810588537650989,0.0,415.0,53.0,0.003056340464794418,15.039171660957257,46.0,Nv,nan,nan
問題,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,4,strong,log_odds_z;log_likelihood;chi_square;tfidf,6.394223288813649,51.16344814288976,1.0212790218263674,47.82589220022233,0.047802621434078645,8,38,43,27,5,372.0,114.0,0.047802621434078645,0.023480947476828013,1081.0,372.0,0.014650277149091303,27.85593230559089,8.0,Na,nan,nan
統一,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,4,strong,log_odds_z;log_likelihood;log_ratio;chi_square,4.333225602807917,50.55480311359986,6.03363171223991,32.575577004153814,0.015053157846538054,26,39,17,46,35,52.0,0.0,0.006682086867129272,0.0,183.0,52.0,0.0024801116727878893,7.641133651824033,243.0,VHC,nan,nan
通過,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,4,strong,log_odds_z;log_likelihood;log_ratio;chi_square,4.333225602807917,50.55480311359986,6.03363171223991,32.575577004153814,0.015053157846538054,27,40,18,47,36,52.0,0.0,0.006682086867129272,0.0,244.0,52.0,0.0029986736635718818,1.1328288774107014,3221.0,VC,nan,nan
議決,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,4,strong,log_odds_z;log_likelihood;log_ratio;chi_square,4.291144140489646,49.58005948458324,6.0058867217570056,31.946585134980662,0.014763674041796937,28,41,19,48,38,51.0,0.0,0.0065535851966075555,0.0,166.0,51.0,0.0022497187851518562,9.378136914612035,156.0,Na,nan,nan
完成,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,憲法-制憲,xianfa,憲法,zhixian,制憲,shared,top100,100,min,same_period_other_pairs,all_other,30,3,4,strong,log_odds_z;log_likelihood;log_ratio;chi_square,4.162399905873629,46.656427266346064,5.919299036760915,30.060209090764886,0.013895222627573587,29,44,20,50,41,48.0,0.0,0.006168080185042405,0.0,225.0,48.0,0.002768006458681737,-7.897189329762341,12034.0,VC,nan,nan
黨,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,5.837875108608886,125.47978316905332,9.6371325716041,389.813165049362,0.07311904534529015,2,1,1,1,1,21.0,0.0,0.03245749613601236,0.0,21.0,29.0,0.007228915662650603,-12.096859930807923,12115.0,Na,nan,nan
內閣,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,6.918531212265698,65.1531052078472,3.022664081741382,130.26727493588916,0.07231603344368266,1,2,2,2,2,30.0,69.0,0.04636785162287481,0.0057547956630525435,30.0,39.0,0.010327022375215147,-3.84172655336534,11545.0,Na,nan,nan
精神,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,4.931159894669286,33.80293393521615,2.864417402880572,65.30089564030825,0.040979085618086844,3,3,3,3,13,17.0,44.0,0.02627511591962906,0.003669724770642202,27.0,17.0,0.00929432013769363,-5.31351981155284,11842.0,Na,nan,nan
政府,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,4.060504081657249,28.577267196660692,1.3633113606758867,38.40673604271668,0.0695517774343122,4,5,8,5,3,45.0,327.0,0.0695517774343122,0.02727272727272727,74.0,45.0,0.02547332185886403,-10.901517309816018,12101.0,Na,nan,nan
中國,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,3.9326491363444225,23.392510074672366,2.242118750886443,39.00560351239216,0.040979085618086844,5,6,5,4,12,17.0,68.0,0.02627511591962906,0.00567139282735613,51.0,17.0,0.014285714285714285,-4.842611203190631,11766.0,Nc,nan,nan
組織,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,3.2129545108464406,18.175602364187583,1.343943628611129,24.36670659909111,0.04636785162287481,6,10,9,6,9,30.0,222.0,0.04636785162287481,0.018515429524603836,30.0,30.0,0.010327022375215147,5.02845425823427,517.0,Na,nan,nan
民國,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,3.0113626082516545,12.859275899409997,2.7602064078924378,24.112154810523595,0.016873741136859285,7,18,4,7,24,7.0,20.0,0.010819165378670788,0.0016680567139282735,13.0,7.0,0.004475043029259896,20.667565653161027,23.0,Nd,nan,nan
國體,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,2.5674674081016264,11.290456199939872,1.5577338135392673,15.921053239351826,0.03615801672184133,8,21,6,8,16,15.0,97.0,0.023183925811437404,0.008090075062552127,82.0,15.0,0.012605042016806723,18.755379548386355,28.0,Na,nan,nan
議會,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,2.4507395652796076,10.604826413205732,1.391783602262292,14.373830536834044,0.02627511591962906,9,25,7,10,21,17.0,123.0,0.02627511591962906,0.010258548790658883,21.0,17.0,0.007228915662650603,-2.38529145687226,10736.0,Nc,nan,nan
實行,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,2.361221909626314,10.32790299614335,1.1147712273178594,13.11454551064284,0.03709428129829984,10,27,11,11,15,24.0,209.0,0.03709428129829984,0.01743119266055046,47.0,24.0,0.016179001721170396,-11.944218687432905,12114.0,VC,nan,nan
自治,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,2.3429603564306163,10.261197134433274,1.059205021852419,12.861225447524914,0.0401854714064915,11,28,12,12,14,26.0,235.0,0.0401854714064915,0.019599666388657216,36.0,26.0,0.012392426850258176,2.6514678278643142,1591.0,VA,nan,nan
共和,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,2.2655495689446914,9.515022528343117,1.1215203313067208,12.100242907623041,0.053031757858700616,12,31,10,13,6,22.0,191.0,0.03400309119010819,0.015929941618015014,169.0,22.0,0.018487394957983194,17.458455702653428,33.0,VH,nan,nan
不能,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,2.0352985277079476,8.06513537604443,0.8217246419183862,9.56769644834866,0.04945904173106646,13,37,15,17,7,32.0,340.0,0.04945904173106646,0.02835696413678065,85.0,32.0,0.02689075630252101,9.325634958310165,159.0,D,nan,nan
國,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,1.9114775525309358,7.233144194933832,0.7012213251521714,8.347992615731723,0.05873261205564142,14,43,16,21,5,38.0,438.0,0.05873261205564142,0.03653044203502919,174.0,38.0,0.031932773109243695,-7.070064097530191,12001.0,Nc,nan,nan
國家,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,1.4891881823754514,4.480409971026916,0.6635526030987152,5.129353486860517,0.04173106646058733,15,64,18,34,11,27.0,321.0,0.04173106646058733,0.02677231025854879,171.0,27.0,0.0226890756302521,0.1950884127310473,4810.0,Na,nan,nan
成立,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,1.4793363291479589,4.2222622178471525,0.9827617443711615,5.183269397911501,0.02009273570324575,16,65,13,33,22,13.0,126.0,0.02009273570324575,0.010508757297748124,13.0,19.0,0.004475043029259896,0.4540634102006015,4405.0,VC,nan,nan
人民,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,1.2035654328987377,2.9547167115352995,0.6754873450314071,3.3875923686701004,0.027820710973724884,17,67,17,51,20,18.0,214.0,0.027820710973724884,0.017848206839032526,50.0,18.0,0.015126050420168067,-11.907147779310987,12113.0,Na,nan,nan
國民,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,1.05346864199901,2.3304581298739286,0.4307192648092346,2.535830299134572,0.04945904173106646,18,69,19,63,8,32.0,446.0,0.04945904173106646,0.0371976647206005,57.0,32.0,0.019621342512908778,0.220435858315388,4800.0,Na,nan,nan
主張,full,10,long_period_manual,long_period_manual_p002,long_period_manual_p002,2,1913-02-23,1923-11-17,立憲-憲政,lixian,立憲,xianzheng,憲政,shared,top100,100,min,same_period_other_pairs,all_other,30,3,5,strong,log_odds_z;log_likelihood;log_ratio;chi_square;tfidf,0.8335790544106638,1.4838696257455126,0.3793590331356218,1.5966079718949682,0.04173106646058733,20,73,20,70,10,27.0,391.0,0.04173106646058733,0.03261050875729775,28.0,27.0,0.00963855421686747,33.742550301431635,5.0,VE,nan,nan
